Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Phyllomys_unicolor,Rodentia,Echimyidae,NA,2.6424645202421213,mam
Phyllotis_amicus,Rodentia,Cricetidae,NA,1.3053513694466237,mam
Phyllotis_andium,Rodentia,Cricetidae,NA,1.724275869600789,mam
Phyllotis_anitae,Rodentia,Cricetidae,NA,1.5740312677277188,mam
Phyllotis_bonariensis,Rodentia,Cricetidae,NA,1.6283889300503116,mam
Phyllotis_caprinus,Rodentia,Cricetidae,NA,1.7058637122839193,mam
Phyllotis_darwini,Rodentia,Cricetidae,NA,1.7058637122839193,mam
Phyllotis_definitus,Rodentia,Cricetidae,NA,1.9493900066449128,mam
Phyllotis_gerbillus,Rodentia,Cricetidae,NA,1.2405492482825997,mam
Phyllotis_haggardi,Rodentia,Cricetidae,NA,1.6283889300503116,mam
Phyllotis_limatus,Rodentia,Cricetidae,NA,1.5670263661590604,mam
Phyllotis_magister,Rodentia,Cricetidae,NA,1.8356905714924256,mam
Phyllotis_osgoodi,Rodentia,Cricetidae,NA,1.6541765418779606,mam
Phyllotis_osilae,Rodentia,Cricetidae,NA,1.6901960800285136,mam
Phyllotis_wolffsohni,Rodentia,Cricetidae,NA,1.6283889300503116,mam
Phyllotis_xanthopygus,Rodentia,Cricetidae,NA,1.7505083948513462,mam
Piliocolobus_badius,Primates,Cercopithecidae,NA,3.8893073062699237,mam
Piliocolobus_bouvieri,Primates,Cercopithecidae,NA,4.014302076537876,mam
Piliocolobus_epieni,Primates,Cercopithecidae,NA,4.012900466869481,mam
Piliocolobus_gordonorum,Primates,Cercopithecidae,NA,3.9043584441359873,mam
Piliocolobus_kirkii,Primates,Cercopithecidae,NA,3.7505083948513462,mam
Piliocolobus_oustaleti,Primates,Cercopithecidae,NA,4.014940349792936,mam
Piliocolobus_pennantii,Primates,Cercopithecidae,NA,4.03726709456871,mam
Piliocolobus_preussi,Primates,Cercopithecidae,NA,3.989004615698537,mam
Piliocolobus_rufomitratus,Primates,Cercopithecidae,NA,3.9030899869919438,mam
Piliocolobus_temminckii,Primates,Cercopithecidae,NA,3.866198698512012,mam
Piliocolobus_tephrosceles,Primates,Cercopithecidae,NA,3.9867717342662448,mam
Piliocolobus_tholloni,Primates,Cercopithecidae,NA,3.936101369128209,mam
Piliocolobus_waldronae,Primates,Cercopithecidae,NA,3.7708520116421442,mam
Pithecheir_melanurus,Rodentia,Muridae,NA,2.03342375548695,mam
Pithecheir_parvus,Rodentia,Muridae,NA,2.0253058652647704,mam
Pithecheirops_otion,Rodentia,Muridae,NA,2.030194785356751,mam
Pithecia_aequatorialis,Primates,Pitheciidae,NA,3.3521825181113627,mam
Pithecia_albicans,Primates,Pitheciidae,NA,3.4471580313422194,mam
Pithecia_chrysocephala,Primates,Pitheciidae,NA,3.278753600952829,mam
Pithecia_milleri,Primates,Pitheciidae,NA,3.1868151244474543,mam
Pithecia_pithecia,Primates,Pitheciidae,NA,3.1384605947257023,mam
Pithecia_vanzolinii,Primates,Pitheciidae,NA,3.350441856535061,mam
Plagiodontia_aedium,Rodentia,Echimyidae,NA,3.419955748489758,mam
Plagiodontia_ipnaeum,Rodentia,Echimyidae,NA,3.5646660642520893,mam
Plagiodontia_spelaeum,Rodentia,Echimyidae,NA,3.1958996524092336,mam
Planigale_gilesi,Dasyuromorphia,Dasyuridae,NA,0.9637878273455552,mam
Planigale_ingrami,Dasyuromorphia,Dasyuridae,NA,0.6334684555795865,mam
Planigale_maculata,Dasyuromorphia,Dasyuridae,NA,1.0413926851582251,mam
Planigale_novaeguineae,Dasyuromorphia,Dasyuridae,NA,1.173186268412274,mam
Planigale_tenuirostris,Dasyuromorphia,Dasyuridae,NA,0.785329835010767,mam
Platacanthomys_lasiurus,Rodentia,Platacanthomyidae,NA,1.8750612633917,mam
Platygonus_compressus,Cetartiodactyla,Tayassuidae,NA,5.041392685158225,mam
Plesiorycteropus_madagascariensis,Afrosoricida,Tenrecidae,NA,4.121231455149622,mam
Pliomys_lenki,Rodentia,Cricetidae,NA,1.8095597146352678,mam
Podogymnura_aureospinula,Eulipotyphla,Erinaceidae,NA,2.392696953259666,mam
Podogymnura_truei,Eulipotyphla,Erinaceidae,NA,2.0569048513364727,mam
Podomys_floridanus,Rodentia,Cricetidae,NA,1.4885507165004443,mam
Podoxymys_roraimae,Rodentia,Cricetidae,NA,1.5289167002776547,mam
Poecilogale_albinucha,Carnivora,Mustelidae,NA,2.531478917042255,mam
Poelagus_marjorita,Lagomorpha,Leporidae,NA,3.3979400086720375,mam
Pogonomelomys_brassi,Rodentia,Muridae,NA,2.2523675144598987,mam
Pogonomelomys_bruijnii,Rodentia,Muridae,NA,2.2523675144598987,mam
Pogonomelomys_mayeri,Rodentia,Muridae,NA,2.0402066275747113,mam
Pogonomys_championi,Rodentia,Muridae,NA,1.7032913781186614,mam
Pogonomys_fergussoniensis,Rodentia,Muridae,NA,2.1089031276673134,mam
Pogonomys_loriae,Rodentia,Muridae,NA,1.9781805169374138,mam
Pogonomys_macrourus,Rodentia,Muridae,NA,1.7323937598229686,mam
Pogonomys_sylvestris,Rodentia,Muridae,NA,1.6374897295125106,mam
Poiana_leightoni,Carnivora,Viverridae,NA,2.7781512503836434,mam
Poiana_richardsonii,Carnivora,Viverridae,NA,2.6989700043360187,mam
Poliocitellus_franklinii,Rodentia,Sciuridae,NA,2.5599066250361124,mam
Pongo_abelii,Primates,Hominidae,NA,4.75396586586516,mam
Pongo_pygmaeus,Primates,Hominidae,NA,4.7570162347313,mam
Porcula_salvania,Cetartiodactyla,Suidae,NA,3.887504774235378,mam
Potamochoerus_larvatus,Cetartiodactyla,Suidae,NA,4.989004615698537,mam
Potamochoerus_porcus,Cetartiodactyla,Suidae,NA,4.8450999012723335,mam
Potamogale_velox,Afrosoricida,Tenrecidae,NA,2.8195439355418688,mam
Potorous_gilbertii,Diprotodontia,Potoroidae,NA,2.983400738180538,mam
Potorous_longipes,Diprotodontia,Potoroidae,NA,3.278753600952829,mam
Potorous_platyops,Diprotodontia,Potoroidae,NA,2.9030899869919438,mam
Potorous_tridactylus,Diprotodontia,Potoroidae,NA,3.041392685158225,mam
Potos_flavus,Carnivora,Procyonidae,NA,3.4771212547196626,mam
Praemegaceros_cazioti,Cetartiodactyla,Cervidae,NA,4.845098040014257,mam
Praomys_daltoni,Rodentia,Muridae,NA,1.5854607295085006,mam
Praomys_degraaffi,Rodentia,Muridae,NA,1.6580113966571124,mam
Praomys_delectorum,Rodentia,Muridae,NA,1.5563025007672873,mam
Praomys_derooi,Rodentia,Muridae,NA,1.505149978319906,mam
Praomys_hartwigi,Rodentia,Muridae,NA,1.7573960287930241,mam
Praomys_jacksoni,Rodentia,Muridae,NA,1.6232492903979006,mam
Praomys_lukolelae,Rodentia,Muridae,NA,1.6190933306267428,mam
Praomys_minor,Rodentia,Muridae,NA,1.631443769013172,mam
Praomys_misonnei,Rodentia,Muridae,NA,1.5921767573958667,mam
Praomys_morio,Rodentia,Muridae,NA,1.4771212547196624,mam
Praomys_mutoni,Rodentia,Muridae,NA,1.7160033436347992,mam
Praomys_obscurus,Rodentia,Muridae,NA,1.6739419986340878,mam
Praomys_petteri,Rodentia,Muridae,NA,1.69284691927723,mam
Praomys_rostratus,Rodentia,Muridae,NA,1.6117233080073419,mam
Praomys_tullbergi,Rodentia,Muridae,NA,1.5538830266438743,mam
Praomys_verschureni,Rodentia,Muridae,NA,1.6901960800285136,mam
Presbytis_chrysomelas,Primates,Cercopithecidae,NA,3.845098040014257,mam
Presbytis_comata,Primates,Cercopithecidae,NA,3.7958800173440754,mam
Presbytis_femoralis,Primates,Cercopithecidae,NA,3.845098040014257,mam
Presbytis_frontata,Primates,Cercopithecidae,NA,3.781755374652469,mam
Presbytis_hosei,Primates,Cercopithecidae,NA,3.8129133566428557,mam
Presbytis_melalophos,Primates,Cercopithecidae,NA,3.7993405494535817,mam
Presbytis_natunae,Primates,Cercopithecidae,NA,3.69196510276736,mam
Presbytis_potenziani,Primates,Cercopithecidae,NA,3.8095597146352675,mam
Presbytis_rubicunda,Primates,Cercopithecidae,NA,3.7993405494535817,mam
Presbytis_siamensis,Primates,Cercopithecidae,NA,3.845098040014257,mam
Presbytis_thomasi,Primates,Cercopithecidae,NA,3.8254261177678233,mam
Priodontes_maximus,Cingulata,CingulataFam,NA,4.65667017355735,mam
Prionailurus_bengalensis,Carnivora,Felidae,NA,3.5185139398778875,mam
Prionailurus_planiceps,Carnivora,Felidae,NA,3.829303772831025,mam
Prionailurus_rubiginosus,Carnivora,Felidae,NA,3.14126159062209,mam
Prionailurus_viverrinus,Carnivora,Felidae,NA,3.960960450242191,mam
Prionodon_linsang,Carnivora,Prionodontidae,NA,2.845098040014257,mam
Prionodon_pardicolor,Carnivora,Prionodontidae,NA,2.709269960975831,mam
Prionomys_batesi,Rodentia,Nesomyidae,NA,1.0969100130080565,mam
Procapra_gutturosa,Cetartiodactyla,Bovidae,NA,4.443262987458695,mam
Procapra_picticaudata,Cetartiodactyla,Bovidae,NA,4.301029995663981,mam
Procapra_przewalskii,Cetartiodactyla,Bovidae,NA,4.439332693830263,mam
Procavia_capensis,Hyracoidea,Procaviidae,NA,3.481442628502305,mam
Procolobus_verus,Primates,Cercopithecidae,NA,3.6020599913279625,mam
Procoptodon_browneorum,Diprotodontia,Macropodidae,NA,4.698970004336019,mam
Procoptodon_gilli,Diprotodontia,Macropodidae,NA,4.732393759822968,mam
Procoptodon_goliah,Diprotodontia,Macropodidae,NA,5.365487984890899,mam
Procoptodon_oreas,Diprotodontia,Macropodidae,NA,5,mam
Procoptodon_rapha,Diprotodontia,Macropodidae,NA,5.176091259055681,mam
Procyon_cancrivorus,Carnivora,Procyonidae,NA,3.8419785557036916,mam
Procyon_lotor,Carnivora,Procyonidae,NA,3.816241299991783,mam
Procyon_pygmaeus,Carnivora,Procyonidae,NA,3.3979400086720375,mam
Proechimys_brevicauda,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_canicollis,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_chrysaeolus,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_cuvieri,Rodentia,Echimyidae,NA,2.5185139398778875,mam
Proechimys_decumanus,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_echinothrix,Rodentia,Echimyidae,NA,2.490800952010855,mam
Proechimys_gardneri,Rodentia,Echimyidae,NA,2.161368002234975,mam
Proechimys_goeldii,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_guairae,Rodentia,Echimyidae,NA,2.6020599913279625,mam
Proechimys_guyannensis,Rodentia,Echimyidae,NA,2.499687082618404,mam
Proechimys_hoplomyoides,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_kulinae,Rodentia,Echimyidae,NA,2.1746411926604483,mam
Proechimys_longicaudatus,Rodentia,Echimyidae,NA,2.311753861055754,mam
Proechimys_mincae,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_oconnelli,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_pattoni,Rodentia,Echimyidae,NA,2.250907699700856,mam
Proechimys_quadruplicatus,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_roberti,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_semispinosus,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_simonsi,Rodentia,Echimyidae,NA,2.45484486000851,mam
Proechimys_steerei,Rodentia,Echimyidae,NA,2.509202522331103,mam
Proechimys_trinitatis,Rodentia,Echimyidae,NA,2.503790683057181,mam
Proedromys_bedfordi,Rodentia,Cricetidae,NA,2.0068937079479006,mam
Proedromys_liangshanensis,Rodentia,Cricetidae,NA,2.323252100171687,mam
Prolagus_sardus,Lagomorpha,Prolagidae,NA,2.5440680443502757,mam
Prolemur_simus,Primates,Lemuridae,NA,3.3710678622717363,mam
Prometheomys_schaposchnikowi,Rodentia,Cricetidae,NA,1.8750612633917,mam
Pronolagus_crassicaudatus,Lagomorpha,Leporidae,NA,3.3199384399803087,mam
Pronolagus_randensis,Lagomorpha,Leporidae,NA,3.368286884902131,mam
Pronolagus_rupestris,Lagomorpha,Leporidae,NA,3.244029589030022,mam
Pronolagus_saundersiae,Lagomorpha,Leporidae,NA,3.2095150145426308,mam
Propithecus_candidus,Primates,Indriidae,NA,3.7596678446896306,mam
Propithecus_coquereli,Primates,Indriidae,NA,3.591064607026499,mam
Propithecus_coronatus,Primates,Indriidae,NA,3.591064607026499,mam
Propithecus_deckenii,Primates,Indriidae,NA,3.6020599913279625,mam
Propithecus_diadema,Primates,Indriidae,NA,3.720159303405957,mam
Propithecus_edwardsi,Primates,Indriidae,NA,3.7596678446896306,mam
Propithecus_perrieri,Primates,Indriidae,NA,3.6384892569546374,mam
Propithecus_tattersalli,Primates,Indriidae,NA,3.5440680443502757,mam
Propithecus_verreauxi,Primates,Indriidae,NA,3.5118833609788744,mam
Propleopus_oscillans,Diprotodontia,Hypsiprymnodontidae,NA,4.6020599913279625,mam
Propraopus_punctatus,Cingulata,CingulataFam,NA,4.435366506612661,mam
Propraopus_sulcatus,Cingulata,CingulataFam,NA,4.435366506612661,mam
Prosciurillus_abstrusus,Rodentia,Sciuridae,NA,1.8987251815894934,mam
Prosciurillus_leucomus,Rodentia,Sciuridae,NA,2.1072099696478683,mam
Prosciurillus_murinus,Rodentia,Sciuridae,NA,1.8627275283179747,mam
Prosciurillus_rosenbergii,Rodentia,Sciuridae,NA,2.3475251599986895,mam
Prosciurillus_weberi,Rodentia,Sciuridae,NA,2.123524980942732,mam
Proteles_cristata,Carnivora,Hyaenidae,NA,4,mam
Protemnodon_anak,Diprotodontia,Macropodidae,NA,5.117271295655764,mam
Protemnodon_brehus,Diprotodontia,Macropodidae,NA,5.041392685158225,mam
Protemnodon_hopei,Diprotodontia,Macropodidae,NA,4.653212513775344,mam
Protemnodon_nombe,Diprotodontia,Macropodidae,NA,4.6020599913279625,mam
Protemnodon_roechus,Diprotodontia,Macropodidae,NA,5.220108088040055,mam
Protemnodon_tumbuna,Diprotodontia,Macropodidae,NA,4.698970004336019,mam
Protochromys_fellowsi,Rodentia,Muridae,NA,1.9084850188786497,mam
Protocyon_troglodytes,Carnivora,Canidae,NA,4.204119982655925,mam
Protopithecus_brasiliensis,Primates,Atelidae,NA,4.395326393069351,mam
Protoxerus_aubinnii,Rodentia,Sciuridae,NA,2.5440680443502757,mam
Protoxerus_stangeri,Rodentia,Sciuridae,NA,2.7934411329776636,mam
Psammomys_obesus,Rodentia,Muridae,NA,2.567731962548069,mam
Psammomys_vexillaris,Rodentia,Muridae,NA,2.1559430179718366,mam
Pseudantechinus_bilarni,Dasyuromorphia,Dasyuridae,NA,1.4393326938302626,mam
Pseudantechinus_macdonnellensis,Dasyuromorphia,Dasyuridae,NA,1.5118833609788744,mam
Pseudantechinus_mimulus,Dasyuromorphia,Dasyuridae,NA,1.2304489213782739,mam
Pseudantechinus_ningbing,Dasyuromorphia,Dasyuridae,NA,1.3010299956639813,mam
Pseudantechinus_roryi,Dasyuromorphia,Dasyuridae,NA,1.3710678622717363,mam
Pseudantechinus_woolleyae,Dasyuromorphia,Dasyuridae,NA,1.6020599913279623,mam
Pseudoberylmys_muongbangensis,Rodentia,Muridae,NA,2.288696260590256,mam
Pseudocheirus_occidentalis,Diprotodontia,Pseudocheiridae,NA,2.9945371042984976,mam
Pseudocheirus_peregrinus,Diprotodontia,Pseudocheiridae,NA,2.9542425094393248,mam
Pseudochirops_albertisii,Diprotodontia,Pseudocheiridae,NA,2.894814329083301,mam
Pseudochirops_archeri,Diprotodontia,Pseudocheiridae,NA,3.038023740045158,mam
Pseudochirops_corinnae,Diprotodontia,Pseudocheiridae,NA,3.050379756261458,mam
Pseudochirops_coronatus,Diprotodontia,Pseudocheiridae,NA,3.1760912590556813,mam
Pseudochirops_cupreus,Diprotodontia,Pseudocheiridae,NA,3.2366631987034093,mam
Pseudochirulus_canescens,Diprotodontia,Pseudocheiridae,NA,2.4771212547196626,mam
Pseudochirulus_caroli,Diprotodontia,Pseudocheiridae,NA,2.6434526764861874,mam
Pseudochirulus_cinereus,Diprotodontia,Pseudocheiridae,NA,3,mam
Pseudochirulus_forbesi,Diprotodontia,Pseudocheiridae,NA,2.812244696800369,mam
Pseudochirulus_herbertensis,Diprotodontia,Pseudocheiridae,NA,3.0455185628844927,mam
Pseudochirulus_larvatus,Diprotodontia,Pseudocheiridae,NA,2.977174676020187,mam
Pseudochirulus_mayeri,Diprotodontia,Pseudocheiridae,NA,2.1812717715594614,mam
Pseudochirulus_schlegeli,Diprotodontia,Pseudocheiridae,NA,2.4385423487861106,mam
Pseudohydromys_berniceae,Rodentia,Muridae,NA,1.3384564936046048,mam
Pseudohydromys_ellermani,Rodentia,Muridae,NA,1.3521825181113625,mam
Pseudohydromys_fuscus,Rodentia,Muridae,NA,1.2741578492636798,mam
Pseudohydromys_germani,Rodentia,Muridae,NA,1.334453751150931,mam
Pseudohydromys_murinus,Rodentia,Muridae,NA,1.2253092817258628,mam
Pseudohydromys_musseri,Rodentia,Muridae,NA,0.8692317197309762,mam
Pseudohydromys_occidentalis,Rodentia,Muridae,NA,1.3404441148401183,mam
Pseudohydromys_patriciae,Rodentia,Muridae,NA,1.3364597338485296,mam
Pseudohydromys_sandrae,Rodentia,Muridae,NA,1.3384564936046048,mam
Pseudois_nayaur,Cetartiodactyla,Bovidae,NA,4.653212513775344,mam
Pseudomys_albocinereus,Rodentia,Muridae,NA,1.4842998393467859,mam
Pseudomys_apodemoides,Rodentia,Muridae,NA,1.3010299956639813,mam
Pseudomys_australis,Rodentia,Muridae,NA,1.8129133566428555,mam
Pseudomys_bolami,Rodentia,Muridae,NA,1.1903316981702914,mam
Pseudomys_calabyi,Rodentia,Muridae,NA,1.3521825181113625,mam
Pseudomys_chapmani,Rodentia,Muridae,NA,1.0791812460476249,mam
Pseudomys_delicatulus,Rodentia,Muridae,NA,1.0413926851582251,mam
Pseudomys_desertor,Rodentia,Muridae,NA,1.3979400086720377,mam
Pseudomys_fieldi,Rodentia,Muridae,NA,1.6532125137753437,mam
Pseudomys_fumeus,Rodentia,Muridae,NA,1.845098040014257,mam
Pseudomys_glaucus,Rodentia,Muridae,NA,1.4771212547196624,mam
Pseudomys_gouldii,Rodentia,Muridae,NA,1.6989700043360187,mam
Pseudomys_gracilicaudatus,Rodentia,Muridae,NA,1.8739015978644613,mam
Pseudomys_hermannsburgensis,Rodentia,Muridae,NA,1.0791812460476249,mam
Pseudomys_higginsi,Rodentia,Muridae,NA,1.8260748027008264,mam
Pseudomys_johnsoni,Rodentia,Muridae,NA,1.0791812460476249,mam
Pseudomys_nanus,Rodentia,Muridae,NA,1.5314789170422551,mam
Pseudomys_novaehollandiae,Rodentia,Muridae,NA,1.3010299956639813,mam
Pseudomys_occidentalis,Rodentia,Muridae,NA,1.5314789170422551,mam
Pseudomys_oralis,Rodentia,Muridae,NA,1.9777236052888478,mam
Pseudomys_patrius,Rodentia,Muridae,NA,1.2227164711475833,mam
Pseudomys_pilligaensis,Rodentia,Muridae,NA,1.0413926851582251,mam
Pseudomys_shortridgei,Rodentia,Muridae,NA,1.845098040014257,mam
Pseudoryx_nghetinhensis,Cetartiodactyla,Bovidae,NA,4.929418925714293,mam
Pseudoryzomys_simplex,Rodentia,Cricetidae,NA,1.7101173651118162,mam
Pteromys_momonga,Rodentia,Sciuridae,NA,2.1812717715594614,mam
Pteromys_volans,Rodentia,Sciuridae,NA,2.1577588860468637,mam
Pteromyscus_pulverulentus,Rodentia,Sciuridae,NA,2.5241363765925686,mam
Pteronura_brasiliensis,Carnivora,Mustelidae,NA,4.3802094321474945,mam
Ptilocercus_lowii,Scandentia,Ptilocercidae,NA,1.6222140229662954,mam
Pudu_mephistophiles,Cetartiodactyla,Cervidae,NA,3.9822712330395684,mam
Pudu_puda,Cetartiodactyla,Cervidae,NA,3.9890001613733155,mam
Puma_concolor,Carnivora,Felidae,NA,4.712649701627211,mam
Punomys_kofordi,Rodentia,Cricetidae,NA,1.9138138523837167,mam
Punomys_lemminus,Rodentia,Cricetidae,NA,1.9283958522567137,mam
Pygathrix_cinerea,Primates,Cercopithecidae,NA,3.919601023784111,mam
Pygathrix_nemaeus,Primates,Cercopithecidae,NA,3.919601023784111,mam
Pygathrix_nigripes,Primates,Cercopithecidae,NA,3.919601023784111,mam
Pygeretmus_platyurus,Rodentia,Dipodidae,NA,1.421603926869831,mam
Pygeretmus_pumilio,Rodentia,Dipodidae,NA,1.7160033436347992,mam
Pygeretmus_zhitkovi,Rodentia,Dipodidae,NA,1.7520484478194385,mam
Quemisia_gravis,Rodentia,Echimyidae,NA,3.6201360549737576,mam
Rangifer_tarandus,Cetartiodactyla,Cervidae,NA,4.934670115130671,mam
Raphicerus_campestris,Cetartiodactyla,Bovidae,NA,4.021189299069938,mam
Raphicerus_melanotis,Cetartiodactyla,Bovidae,NA,4.010719628351769,mam
Raphicerus_sharpei,Cetartiodactyla,Bovidae,NA,3.977719033743925,mam
Rattus_adustus,Rodentia,Muridae,NA,2.1986570869544226,mam
Rattus_andamanensis,Rodentia,Muridae,NA,2.110589710299249,mam
Rattus_annandalei,Rodentia,Muridae,NA,2.3346547668832414,mam
Rattus_arfakienis,Rodentia,Muridae,NA,1.909020854211156,mam
Rattus_argentiventer,Rodentia,Muridae,NA,2.124178055474675,mam
Rattus_arrogans,Rodentia,Muridae,NA,1.9169800473203822,mam
Rattus_baluensis,Rodentia,Muridae,NA,2.036628895362161,mam
Rattus_blangorum,Rodentia,Muridae,NA,2.2898118391176214,mam
Rattus_bontanus,Rodentia,Muridae,NA,2.3783979009481375,mam
Rattus_burrus,Rodentia,Muridae,NA,2.2801228963023075,mam
Rattus_colletti,Rodentia,Muridae,NA,1.7853298350107671,mam
Rattus_elaphinus,Rodentia,Muridae,NA,2.118595365223762,mam
Rattus_enganus,Rodentia,Muridae,NA,2.484299839346786,mam
Rattus_everetti,Rodentia,Muridae,NA,2.406540180433955,mam
Rattus_exulans,Rodentia,Muridae,NA,1.6748611407378116,mam
Rattus_feliceus,Rodentia,Muridae,NA,2.48572142648158,mam
Rattus_fuscipes,Rodentia,Muridae,NA,2.123851640967086,mam
Rattus_giluwensis,Rodentia,Muridae,NA,2.0670708560453703,mam
Rattus_hainaldi,Rodentia,Muridae,NA,2.1000257301078626,mam
Rattus_hoffmanni,Rodentia,Muridae,NA,2.167317334748176,mam
Rattus_hoogerwerfi,Rodentia,Muridae,NA,2.2174839442139063,mam
Rattus_jobiensis,Rodentia,Muridae,NA,2.57978359661681,mam
Rattus_koopmani,Rodentia,Muridae,NA,2.153814864344529,mam
Rattus_korinchi,Rodentia,Muridae,NA,2.1172712956557644,mam
Rattus_leucopus,Rodentia,Muridae,NA,2.2347702951609163,mam
Rattus_losea,Rodentia,Muridae,NA,1.8864907251724818,mam
Rattus_lugens,Rodentia,Muridae,NA,2.3502480183341627,mam
Rattus_lutreolus,Rodentia,Muridae,NA,2.0253058652647704,mam
Rattus_macleari,Rodentia,Muridae,NA,2.1734776434529945,mam
Rattus_marmosurus,Rodentia,Muridae,NA,2.3364597338485296,mam
Rattus_mindorensis,Rodentia,Muridae,NA,2.1335389083702174,mam
Rattus_mollicomulus,Rodentia,Muridae,NA,2.1559430179718366,mam
Rattus_montanus,Rodentia,Muridae,NA,2.1335389083702174,mam
Rattus_mordax,Rodentia,Muridae,NA,2.361727836017593,mam
Rattus_morotaiensis,Rodentia,Muridae,NA,2.1711411510283822,mam
Rattus_nativitatis,Rodentia,Muridae,NA,2.1740598077250253,mam
Rattus_nikenii,Rodentia,Muridae,NA,2.2648178230095364,mam
Rattus_niobe,Rodentia,Muridae,NA,1.6637009253896482,mam
Rattus_nitidus,Rodentia,Muridae,NA,2.125481265700594,mam
Rattus_norvegicus,Rodentia,Muridae,NA,2.552303109338354,mam
Rattus_novaeguineae,Rodentia,Muridae,NA,2.123851640967086,mam
Rattus_omichlodes,Rodentia,Muridae,NA,1.8561244442423004,mam
Rattus_osgoodi,Rodentia,Muridae,NA,1.968482948553935,mam
Rattus_palmarum,Rodentia,Muridae,NA,2.6910814921229687,mam
Rattus_pelurus,Rodentia,Muridae,NA,2.673941998634088,mam
Rattus_pococki,Rodentia,Muridae,NA,1.91803033678488,mam
Rattus_praetor,Rodentia,Muridae,NA,2.3098430047160705,mam
Rattus_pyctoris,Rodentia,Muridae,NA,2.1335389083702174,mam
Rattus_ranjiniae,Rodentia,Muridae,NA,2.0791812460476247,mam
Rattus_rattus,Rodentia,Muridae,NA,2.2511513431753545,mam
Rattus_richardsoni,Rodentia,Muridae,NA,1.808210972924222,mam
Rattus_salocco,Rodentia,Muridae,NA,2.5237464668115646,mam
Rattus_sanila,Rodentia,Muridae,NA,2.255272505103306,mam
Rattus_satarae,Rodentia,Muridae,NA,2.255272505103306,mam
Rattus_simalurensis,Rodentia,Muridae,NA,2.27600198996205,mam
Rattus_sordidus,Rodentia,Muridae,NA,2.197280558125619,mam
Rattus_steini,Rodentia,Muridae,NA,2.1903316981702914,mam
Rattus_stoicus,Rodentia,Muridae,NA,2.509202522331103,mam
Rattus_tanezumi,Rodentia,Muridae,NA,2.1271047983648077,mam
Rattus_tawitawiensis,Rodentia,Muridae,NA,2.255272505103306,mam
Rattus_timorensis,Rodentia,Muridae,NA,2.0965624383741357,mam
Rattus_tiomanicus,Rodentia,Muridae,NA,2.113943352306837,mam
Rattus_tunneyi,Rodentia,Muridae,NA,2.093421685162235,mam
Rattus_vandeuseni,Rodentia,Muridae,NA,1.8280150642239767,mam
Rattus_verecundus,Rodentia,Muridae,NA,2.0354297381845483,mam
Rattus_villosissimus,Rodentia,Muridae,NA,2.1271047983648077,mam
Rattus_xanthurus,Rodentia,Muridae,NA,2.481442628502305,mam
Ratufa_affinis,Rodentia,Sciuridae,NA,3.0630705256429605,mam
Ratufa_bicolor,Rodentia,Sciuridae,NA,3.311753861055754,mam
Ratufa_indica,Rodentia,Sciuridae,NA,3.0253058652647704,mam
Ratufa_macroura,Rodentia,Sciuridae,NA,3.1229036491733244,mam
Redunca_arundinum,Cetartiodactyla,Bovidae,NA,4.763430239907896,mam
Redunca_fulvorufula,Cetartiodactyla,Bovidae,NA,4.469820543790983,mam
Redunca_redunca,Cetartiodactyla,Bovidae,NA,4.643949856380394,mam
Reithrodon_auritus,Rodentia,Cricetidae,NA,1.8506462351830666,mam
Reithrodon_typicus,Rodentia,Cricetidae,NA,1.8182258936139555,mam
Reithrodontomys_bakeri,Rodentia,Cricetidae,NA,1.4116197059632303,mam
Reithrodontomys_brevirostris,Rodentia,Cricetidae,NA,1.110589710299249,mam
Reithrodontomys_burti,Rodentia,Cricetidae,NA,1.3010299956639813,mam
Reithrodontomys_chrysopsis,Rodentia,Cricetidae,NA,1.2787536009528289,mam
Reithrodontomys_creper,Rodentia,Cricetidae,NA,1.3579348470004537,mam
Reithrodontomys_darienensis,Rodentia,Cricetidae,NA,1.1139433523068367,mam
Reithrodontomys_fulvescens,Rodentia,Cricetidae,NA,1.0569048513364727,mam
Reithrodontomys_gracilis,Rodentia,Cricetidae,NA,1.089905111439398,mam
Reithrodontomys_hirsutus,Rodentia,Cricetidae,NA,1.3010299956639813,mam
Reithrodontomys_humulis,Rodentia,Cricetidae,NA,0.919078092376074,mam
Reithrodontomys_megalotis,Rodentia,Cricetidae,NA,0.9731278535996987,mam
Reithrodontomys_mexicanus,Rodentia,Cricetidae,NA,1.2041199826559248,mam
Reithrodontomys_microdon,Rodentia,Cricetidae,NA,1.3010299956639813,mam
Reithrodontomys_montanus,Rodentia,Cricetidae,NA,1.0374264979406236,mam
