Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,source
Spilogale_putorius,Carnivora,Mephitidae,0.6720978579357175,2.5327543789924976,PanTHERIA.2008
Steatomys_pratensis,Rodentia,Nesomyidae,1.4404367661057738,1.6812412373755872,PanTHERIA.2008
Stenella_coeruleoalba,Cetartiodactyla,Delphinidae,-0.6777807052660807,5.133219456732494,PanTHERIA.2008
Stochomys_longicaudatus,Rodentia,Muridae,1.9204364065507586,1.8512583487190752,PanTHERIA.2008
Suncus_megalura,Eulipotyphla,Soricidae,2.989894563718773,0.6720978579357175,PanTHERIA.2008
Tragelaphus_scriptus,Cetartiodactyla,Bovidae,0.18184358794477254,4.635990128378624,PanTHERIA.2008
Tragelaphus_spekii,Cetartiodactyla,Bovidae,0.22010808804005508,4.892090148365259,PanTHERIA.2008
Tragelaphus_strepsiceros,Cetartiodactyla,Bovidae,0.02530586526477026,5.3293999135224706,PanTHERIA.2008
Trichosurus_caninus,Diprotodontia,Phalangeridae,2,3.5440680443502757,PanTHERIA.2008
Trichosurus_vulpecula,Diprotodontia,Phalangeridae,2.093421685162235,3.423245873936808,PanTHERIA.2008
Tapirus_pinchaque,Perissodactyla,Tapiridae,-0.5686362358410126,5.173039924409372,PanTHERIA.2008
Tapirus_terrestris,Perissodactyla,Tapiridae,-0.07058107428570728,5.317019984730936,PanTHERIA.2008
Tarsipes_rostratus,Diprotodontia,Tarsipedidae,4.472756303090089,0.9542425094393249,PanTHERIA.2008
Tarsius_bancanus,Primates,Tarsiidae,1.7940695839816325,1.9745116927373283,PanTHERIA.2008
Tarsius_dentatus,Primates,Tarsiidae,2.110589710299249,2.0293837776852097,PanTHERIA.2008
Acomys_cahirinus,Rodentia,Muridae,3.374055120826243,1.7201593034059568,PanTHERIA.2008
Acomys_russatus,Rodentia,Muridae,3.5424606655602604,1.6972293427597176,PanTHERIA.2008
Acomys_spinosissimus,Rodentia,Muridae,2.3097791644804797,1.423245873936808,PanTHERIA.2008
Acomys_subspinosus,Rodentia,Muridae,3.5494790077352834,1.3222192947339193,PanTHERIA.2008
Acrobates_pygmaeus,Diprotodontia,Acrobatidae,2.954237683918273,1.0791812460476249,PanTHERIA.2008
Sundasciurus_hippurus,Rodentia,Sciuridae,2.248341156669196,2.6088468223264116,PanTHERIA.2008
Sundasciurus_tenuis,Rodentia,Sciuridae,2.1514311436611395,1.8680563618230415,PanTHERIA.2008
Sus_scrofa,Cetartiodactyla,Suidae,0.5490032620257879,5.004545343174781,PanTHERIA.2008
Sylvicapra_grimmia,Cetartiodactyla,Bovidae,0.38381536598043126,4.290030157037297,PanTHERIA.2008
Sylvilagus_aquaticus,Lagomorpha,Leporidae,1.9161379831071752,3.32956058217531,PanTHERIA.2008
Sylvilagus_audubonii,Lagomorpha,Leporidae,2.462397997898956,2.949194774237982,PanTHERIA.2008
Sylvilagus_bachmani,Lagomorpha,Leporidae,2.754348335711019,2.808413551400368,PanTHERIA.2008
Sylvilagus_brasiliensis,Lagomorpha,Leporidae,0.5490032620257879,2.9777236052888476,PanTHERIA.2008
Sylvilagus_floridanus,Lagomorpha,Leporidae,2.8330386841908126,3.0692239572970528,PanTHERIA.2008
Sylvilagus_nuttallii,Lagomorpha,Leporidae,1.9357591037453117,2.878004470268025,PanTHERIA.2008
Sylvisorex_granti,Eulipotyphla,Soricidae,2.607229775080599,0.6020599913279624,PanTHERIA.2008
Sylvisorex_lunaris,Eulipotyphla,Soricidae,2.924584219156628,1.2671717284030137,PanTHERIA.2008
Symphalangus_syndactylus,Primates,Hylobatidae,0.69810054562339,4,PanTHERIA.2008
Synaptomys_cooperi,Rodentia,Cricetidae,3.0587903145512603,1.503790683057181,PanTHERIA.2008
Syncerus_caffer,Cetartiodactyla,Bovidae,0.7664128471123994,5.763430015273923,PanTHERIA.2008
Tachyoryctes_macrocephalus,Rodentia,Spalacidae,3.799339860096714,2.775974331129369,PanTHERIA.2008
Tachyoryctes_splendens,Rodentia,Spalacidae,3.5296125555521236,2.263636068588108,PanTHERIA.2008
Talpa_caeca,Eulipotyphla,Talpidae,3.6989691357461862,1.9661417327390327,PanTHERIA.2008
Talpa_europaea,Eulipotyphla,Talpidae,2.9664374218115843,1.8864907251724818,PanTHERIA.2008
Talpa_romana,Eulipotyphla,Talpidae,3.0633521266742263,1.9661417327390327,PanTHERIA.2008
Talpa_stankovici,Eulipotyphla,Talpidae,3.6989691357461862,1.8573324964312685,PanTHERIA.2008
Tamandua_mexicana,Pilosa,Myrmecophagidae,0.6848453616444125,3.6242820958356683,PanTHERIA.2008
Tamandua_tetradactyla,Pilosa,Myrmecophagidae,0.725094521081469,3.7415533914914327,PanTHERIA.2008
Neotamias_amoenus,Rodentia,Sciuridae,2.184151775723396,1.7032913781186614,PanTHERIA.2008
Neotamias_cinereicollis,Rodentia,Sciuridae,2.6989613183595207,1.7902851640332418,PanTHERIA.2008
Neotamias_minimus,Rodentia,Sciuridae,2.3461768734215704,2.131297796597623,PanTHERIA.2008
Neotamias_quadrimaculatus,Rodentia,Sciuridae,1.7160033436347992,1.9304395947667001,PanTHERIA.2008
Neotamias_speciosus,Rodentia,Sciuridae,1.8835478792680438,1.792391689498254,PanTHERIA.2008
Neotamias_townsendii,Rodentia,Sciuridae,2.4149733479708178,1.8739015978644613,PanTHERIA.2008
Neotamias_umbrinus,Rodentia,Sciuridae,2.4043375853109272,1.7993405494535817,PanTHERIA.2008
Tamiasciurus_douglasii,Rodentia,Sciuridae,1.646207612206685,2.3521825181113627,PanTHERIA.2008
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,2.2414219517119953,2.30362797638389,PanTHERIA.2008
Tapirus_bairdii,Perissodactyla,Tapiridae,-0.46852108295774486,5.477119951834262,PanTHERIA.2008
Tapirus_indicus,Perissodactyla,Tapiridae,-0.958607314841775,5.471658359018161,PanTHERIA.2008
Abrocoma_bennettii,Rodentia,Abrocomidae,2.157909866226345,2.3979400086720375,PanTHERIA.2008
Abrothrix_longipilis,Rodentia,Cricetidae,3.4436071565845157,1.575187844927661,PanTHERIA.2008
Abrothrix_olivaceus,Rodentia,Cricetidae,3.5067498459490474,1.4313637641589874,PanTHERIA.2008
Acinonyx_jubatus,Carnivora,Felidae,-2,4.669316880566112,PanTHERIA.2008
Akodon_azarae,Rodentia,Cricetidae,3.8853414275142746,1.3979400086720377,PanTHERIA.2008
Akodon_cursor,Rodentia,Cricetidae,2.646286068440645,1.6009728956867482,PanTHERIA.2008
Alcelaphus_buselaphus,Cetartiodactyla,Bovidae,0.5622928644564748,5.232999919976163,PanTHERIA.2008
Alces_alces,Cetartiodactyla,Cervidae,-0.3979400086720376,5.552665783083071,PanTHERIA.2008
Alouatta_belzebul,Primates,Atelidae,1.2304489213782739,3.806179973983887,PanTHERIA.2008
Alouatta_caraya,Primates,Atelidae,1.9030899869919435,3.7680828557231396,PanTHERIA.2008
Alouatta_guariba,Primates,Atelidae,1.9498289589353137,3.747349650382109,PanTHERIA.2008
Alouatta_palliata,Primates,Atelidae,1.7707783961691477,3.861832997657945,PanTHERIA.2008
Alouatta_pigra,Primates,Atelidae,0.930949031167523,3.845098040014257,PanTHERIA.2008
Alouatta_seniculus,Primates,Atelidae,1.6482624057480444,3.7885572230088234,PanTHERIA.2008
Amblysomus_hottentotus,Afrosoricida,Chrysochloridae,3,1.720985744153739,PanTHERIA.2008
Ammodorcas_clarkei,Cetartiodactyla,Bovidae,-0.1366771398795441,4.4479297690072945,PanTHERIA.2008
Ammospermophilus_harrisii,Rodentia,Sciuridae,1.3974185423513477,2.0863598306747484,PanTHERIA.2008
Ammospermophilus_leucurus,Rodentia,Sciuridae,1.1610683854711745,2.080987046910887,PanTHERIA.2008
Anomalurus_derbianus,Rodentia,Anomaluridae,1.7026889681591335,2.8129133566428557,PanTHERIA.2008
Anomalurus_pusillus,Rodentia,Anomaluridae,0.7937903846908186,2.3979400086720375,PanTHERIA.2008
Anourosorex_squamipes,Eulipotyphla,Soricidae,2.278753600952829,1.3010299956639813,PanTHERIA.2008
Antechinus_agilis,Dasyuromorphia,Dasyuridae,2.851869600729766,1.380211241711606,PanTHERIA.2008
Antechinus_bellus,Dasyuromorphia,Dasyuridae,2.2041199826559246,1.6483600109809315,PanTHERIA.2008
Antechinus_flavipes,Dasyuromorphia,Dasyuridae,2.838112053298584,1.6532125137753437,PanTHERIA.2008
Antechinus_godmani,Dasyuromorphia,Dasyuridae,0.724275869600789,1.8836614351536176,PanTHERIA.2008
Antechinus_leo,Dasyuromorphia,Dasyuridae,2.2095150145426308,1.8692317197309762,PanTHERIA.2008
Antechinus_minimus,Dasyuromorphia,Dasyuridae,3.146128035678238,1.7283537820212285,PanTHERIA.2008
Antechinus_stuartii,Dasyuromorphia,Dasyuridae,2.5169053911252566,1.4393326938302626,PanTHERIA.2008
Antechinus_swainsonii,Dasyuromorphia,Dasyuridae,2.988777386842966,1.724275869600789,PanTHERIA.2008
Antidorcas_marsupialis,Cetartiodactyla,Bovidae,1.028977705208778,4.498310553789601,PanTHERIA.2008
Antilocapra_americana,Cetartiodactyla,Antilocapridae,-0.08618614761628333,4.6635398014561265,PanTHERIA.2008
Antilope_cervicapra,Cetartiodactyla,Bovidae,0.6283889300503115,4.574031267727719,PanTHERIA.2008
Aonyx_capensis,Carnivora,Mustelidae,-0.4559319556497244,4.278749029407906,PanTHERIA.2008
Aotus_azarae,Primates,Aotidae,1.2024883170600935,2.9836262871245345,PanTHERIA.2008
Aotus_lemurinus,Primates,Aotidae,1.5493711523331772,2.9410142437055695,PanTHERIA.2008
Aotus_nancymaae,Primates,Aotidae,1.4496326504700745,2.8965262174895554,PanTHERIA.2008
Aotus_nigriceps,Primates,Aotidae,1.5797835966168101,3.0253058652647704,PanTHERIA.2008
Aotus_trivirgatus,Primates,Aotidae,1.3868555291847244,2.9542425094393248,PanTHERIA.2008
Aotus_vociferans,Primates,Aotidae,1.3712526291249394,2.9410142437055695,PanTHERIA.2008
Aplodontia_rufa,Rodentia,Aplodontiidae,2.891197247901719,3.0017337128090005,PanTHERIA.2008
Apodemus_agrarius,Rodentia,Muridae,3.0407407543649465,1.3673559210260189,PanTHERIA.2008
Apodemus_flavicollis,Rodentia,Muridae,3.247973266361807,1.591064607026499,PanTHERIA.2008
Apodemus_sylvaticus,Rodentia,Muridae,2.8920946026904804,1.4842998393467859,PanTHERIA.2008
Apomys_musculus,Rodentia,Muridae,3.0510868907667086,1.3263358609287514,PanTHERIA.2008
Archboldomys_luzonensis,Rodentia,Muridae,2.759811326987881,1.5490032620257879,PanTHERIA.2008
Arctocebus_calabarensis,Primates,Lorisidae,0.7923916894982539,2.322219294733919,PanTHERIA.2008
Arctocephalus_gazella,Carnivora,Otariidae,1.3424226808222062,4.989004615698537,PanTHERIA.2008
Arvicanthis_abyssinicus,Rodentia,Muridae,4.040743917603625,1.887054378050957,PanTHERIA.2008
Arvicanthis_niloticus,Rodentia,Muridae,3.863888858736826,2.028977705208778,PanTHERIA.2008
Arvicola_amphibius,Rodentia,Cricetidae,4.756391511050364,2.3521825181113627,PanTHERIA.2008
Tarsius_tarsier,Primates,Tarsiidae,2.3010299956639813,2.3010299956639813,PanTHERIA.2008
Taterillus_gracilis,Rodentia,Muridae,2.6699487980133614,1.6812412373755872,PanTHERIA.2008
Taterillus_pygargus,Rodentia,Muridae,3.4771212547196626,1.7795964912578246,PanTHERIA.2008
Tragelaphus_derbianus,Cetartiodactyla,Bovidae,-0.13076828026902382,5.832508912706237,PanTHERIA.2008
Tragelaphus_oryx,Cetartiodactyla,Bovidae,0.21484384804769785,5.755869979356196,PanTHERIA.2008
Taxidea_taxus,Carnivora,Mustelidae,0.287801729930226,3.8517229786885685,PanTHERIA.2008
Tayassu_pecari,Cetartiodactyla,Tayassuidae,0.2013971243204515,4.508310159603391,PanTHERIA.2008
Thallomys_paedulcus,Rodentia,Muridae,1.5314789170422551,1.9057958803678685,PanTHERIA.2008
Theropithecus_gelada,Primates,Cercopithecidae,1.7111320723068417,4.2317192889352135,PanTHERIA.2008
Thomomys_bottae,Rodentia,Geomyidae,3.720159303405957,2.0595634179012676,PanTHERIA.2008
Thomomys_mazama,Rodentia,Geomyidae,3.5537422827235137,1.8750612633917,PanTHERIA.2008
Thomomys_monticola,Rodentia,Geomyidae,3.449324093098727,1.9030899869919435,PanTHERIA.2008
Thomomys_talpoides,Rodentia,Geomyidae,3.3417727270558015,2.1142772965615864,PanTHERIA.2008
Thylamys_elegans,Didelphimorphia,Didelphidae,2.846961502706781,1.4608978427565478,PanTHERIA.2008
Thylamys_velutinus,Didelphimorphia,Didelphidae,1.7402837196818792,1.3159703454569178,PanTHERIA.2008
Thylogale_billardierii,Diprotodontia,Macropodidae,2.3979400086720375,3.7363965022766426,PanTHERIA.2008
Thylogale_stigmatica,Diprotodontia,Macropodidae,2.4964868292921505,3.662757831681574,PanTHERIA.2008
Thylogale_thetis,Diprotodontia,Macropodidae,2.5562904368641237,3.7323937598229686,PanTHERIA.2008
Tlacuatzin_canescens,Didelphimorphia,Didelphidae,2.4844564419054294,1.7781512503836436,PanTHERIA.2008
Tolypeutes_matacus,Cingulata,CingulataFam,0.8450980400142568,3.0791812460476247,PanTHERIA.2008
Trachypithecus_auratus,Primates,Cercopithecidae,1.6231458746379397,3.8512583487190755,PanTHERIA.2008
Trachypithecus_cristatus,Primates,Cercopithecidae,1.5638369186645449,3.720159303405957,PanTHERIA.2008
Trachypithecus_geei,Primates,Cercopithecidae,0.414973347970818,3.921686475483602,PanTHERIA.2008
Trachypithecus_johnii,Primates,Cercopithecidae,1.8512583487190752,4.076312687976857,PanTHERIA.2008
Trachypithecus_obscurus,Primates,Cercopithecidae,1.7558748556724915,3.845098040014257,PanTHERIA.2008
Trachypithecus_phayrei,Primates,Cercopithecidae,-0.2218487496163564,3.9242792860618816,PanTHERIA.2008
Trachypithecus_pileatus,Primates,Cercopithecidae,1.911104317804036,4.058805486675907,PanTHERIA.2008
Trachypithecus_vetulus,Primates,Cercopithecidae,2.1603184379840017,3.9459607035775686,PanTHERIA.2008
Tragelaphus_angasii,Cetartiodactyla,Bovidae,2.1035984939779375,4.937519897991845,PanTHERIA.2008
Tragelaphus_buxtoni,Cetartiodactyla,Bovidae,1.9057958803678685,5.332440075892066,PanTHERIA.2008
Tragelaphus_eurycerus,Cetartiodactyla,Bovidae,-0.3979400086720376,5.517199990067151,PanTHERIA.2008
Tragelaphus_imberbis,Cetartiodactyla,Bovidae,-0.4559319556497244,4.911559744385447,PanTHERIA.2008
Trinomys_iheringi,Rodentia,Echimyidae,2.559643336466725,2.3085644135612386,PanTHERIA.2008
Tupaia_glis,Scandentia,Tupaiidae,2.6088468223264116,2.229937685907934,PanTHERIA.2008
Tursiops_truncatus,Cetartiodactyla,Delphinidae,-0.6989700043360187,5.243038048686294,PanTHERIA.2008
Panthera_uncia,Carnivora,Felidae,-1.154901959985743,4.645097901234998,PanTHERIA.2008
Uranomys_ruddi,Rodentia,Muridae,2.2777237887624535,1.606381365110605,PanTHERIA.2008
Urocyon_cinereoargenteus,Carnivora,Canidae,0.3820170425748684,3.583618124858635,PanTHERIA.2008
Urocyon_littoralis,Carnivora,Canidae,0.8450980400142568,3.2778383330020473,PanTHERIA.2008
Urotrichus_talpoides,Eulipotyphla,Talpidae,3.6989691357461862,1.6532125137753437,PanTHERIA.2008
Ursus_americanus,Carnivora,Ursidae,-0.14266750356873156,4.999780191375884,PanTHERIA.2008
Ursus_arctos,Carnivora,Ursidae,-1.6989700043360187,5.256526287165858,PanTHERIA.2008
Ursus_maritimus,Carnivora,Ursidae,-2.1519092110173714,5.589670848897153,PanTHERIA.2008
Varecia_variegata,Primates,Lemuridae,1.444513206334043,3.525044807036845,PanTHERIA.2008
Vicugna_vicugna,Cetartiodactyla,Camelidae,0.4913616938342727,4.676689952392778,PanTHERIA.2008
Vombatus_ursinus,Diprotodontia,Vombatidae,1.4136349971985558,4.414973347970818,PanTHERIA.2008
Vulpes_cana,Carnivora,Canidae,0.09691001300805642,2.971693238949861,PanTHERIA.2008
Vulpes_lagopus,Carnivora,Canidae,-1,3.6873238044883125,PanTHERIA.2008
Vulpes_macrotis,Carnivora,Canidae,-0.721246399047171,3.311753861055754,PanTHERIA.2008
Vulpes_pallida,Carnivora,Canidae,0.7860412102425542,3.4471580313422194,PanTHERIA.2008
Vulpes_velox,Carnivora,Canidae,-0.38721614328026455,3.3419288837458097,PanTHERIA.2008
Vulpes_vulpes,Carnivora,Canidae,0.04139268515822508,3.7257646656888768,PanTHERIA.2008
Wallabia_bicolor,Diprotodontia,Macropodidae,1.505149978319906,4.176091259055681,PanTHERIA.2008
Wyulda_squamicaudata,Diprotodontia,Phalangeridae,2.537819095073274,3.224014811372864,PanTHERIA.2008
Xerus_rutilus,Rodentia,Sciuridae,2.90205186916954,2.5017437296279943,PanTHERIA.2008
Zaglossus_bruijnii,Monotremata,Tachyglossidae,0.2041199826559248,3.8920946026904804,PanTHERIA.2008
Zalophus_californianus,Carnivora,Otariidae,-0.3010299956639812,4.903089986991944,PanTHERIA.2008
Zapus_hudsonius,Rodentia,Dipodidae,2.94546858513182,1.2329961103921538,PanTHERIA.2008
Zapus_princeps,Rodentia,Dipodidae,2.4658288153574364,1.462397997898956,PanTHERIA.2008
Zelotomys_hildegardeae,Rodentia,Muridae,1.7861122837198264,1.7781512503836436,PanTHERIA.2008
Zygodontomys_brevicauda,Rodentia,Cricetidae,3.0125377534365607,1.717670503002262,PanTHERIA.2008
Zyzomys_argurus,Rodentia,Muridae,2.72876758516651,1.5563025007672873,PanTHERIA.2008
