(Intercept),log10BM,random.effect,tree,chain
2.9359100599613157,-0.5456582173937932,0.5083977611524113,57,1
2.9367644641497463,-0.49823431475670077,0.35338715217423855,57,2
2.521953308270895,-0.5608434464229504,0.9470892386040103,57,3
3.1454471065153484,-0.45747245513484813,0.06711214056686637,58,1
4.144648281893751,-0.5008240060051321,-0.813175461942366,58,2
2.7245671261225652,-0.5053496294858633,0.6213138940004252,58,3
2.2671948706556577,-0.46990250991984794,1.0193604964640237,51,1
2.8363221571071335,-0.5816347681757179,0.7270234675673581,51,2
3.0509087673854083,-0.4028827473666752,0.0672750086026017,51,3
3.0584464479907183,-0.5478984559158562,0.3797283421010691,52,1
2.1588250702625373,-0.4559374613163527,1.073025529024809,52,2
3.123671968554845,-0.45797756376850884,0.12933200605924886,52,3
3.8675792341146007,-0.5458088535033312,-0.4006353709121311,60,1
3.3129988911387045,-0.5165974360716064,0.0028708903401842597,60,2
1.5781989685201552,-0.4838604387405212,1.7075905534906706,60,3
2.516470376336656,-0.5673358053973061,0.9998089057762576,59,1
2.9573801821970847,-0.486119095237882,0.37598688538730646,59,2
3.5736643695545354,-0.48399853672071913,-0.2595086550538298,59,3
2.0599034652186674,-0.4265909212263068,1.101623283339824,61,1
2.3537261500459863,-0.48579844225605484,0.9673619159044506,61,2
3.4546520027142833,-0.5417450055829249,-0.016454890667912826,61,3
3.1292500112613197,-0.5515470057798666,0.36088938527287284,64,1
1.8919308716176602,-0.5746014194155578,1.6053149123672683,64,2
3.521469168175827,-0.513704277756915,-0.16168327880524194,64,3
