(Intercept),log10BM,random.effect,tree,chain
3.507049576495774,-0.5336178523502895,-0.17694393786275922,53,3
0.879173340901616,-0.45032476848427905,2.2261557591528014,54,1
1.225450019177515,-0.44727861738647334,1.8607009494593487,54,2
3.593693929782603,-0.6673765396117233,0.07424570522543993,54,3
1.3224451605492504,-0.5168518893624423,1.9307862166350798,55,1
2.013301997736562,-0.6122110690193949,1.487584220846118,55,2
3.749957039137371,-0.6904505071652238,-0.02673143449414121,55,3
-0.5038484973483719,-0.5131362764877849,3.7472745385048625,56,1
2.3769850719545502,-0.5791986593103502,1.0413315317506584,56,2
3.5661801772075705,-0.6304928724930505,-0.029513279334840346,56,3
0.8943584361113608,-0.38889575689972844,1.9892043217435194,57,1
1.5576522453629877,-0.5062690999766346,1.6867887601751437,57,2
3.3219912418571766,-0.5666775560384849,0.057175819794064664,57,3
1.233921915627434,-0.528089785722841,2.0163504122611475,58,1
1.3428869082126766,-0.48212866121320985,1.8630353478247648,58,2
3.585791745543247,-0.6496899676858447,-0.012776469804316395,58,3
0.9769197495479602,-0.4029756346644717,1.9777408506602852,59,1
1.3918190210242756,-0.521761064810562,1.9036847887625168,59,2
3.468430588283809,-0.6114015112179914,0.04179833653861591,59,3
1.1745566437020898,-0.48438164425169816,1.9755678821919953,60,1
1.4688648802402895,-0.47833658861054573,1.7060167352957438,60,2
3.685132973914733,-0.6478456156619359,-0.13130588540870392,60,3
1.0618797278875718,-0.46444714016251964,2.023290756746738,61,1
1.3822163438017014,-0.4504938142054016,1.6994925785476487,61,2
3.6789053331303876,-0.6149996519743581,-0.13127943450246135,61,3
1.1842934891901677,-0.48562206751375925,1.911478544567604,62,1
1.8598277352575678,-0.6036206879653037,1.6197128368169686,62,2
2.850825441739289,-0.5818252386889071,0.5808291862235408,62,3
1.1632492097705835,-0.5243276630935725,2.084921217247197,63,1
1.257326534105232,-0.48927290782739874,1.949612220500525,63,2
3.149130433303071,-0.6479909176705405,0.43876366373737263,63,3
1.5124995899386704,-0.5559144954822841,1.8197995528528605,64,1
1.6307136310497299,-0.5438857924891636,1.7115158387552618,64,2
3.6123436359048355,-0.6461737579738838,-0.03188356307494253,64,3
1.3141667433810653,-0.5213510464673163,1.905214897937964,66,1
1.560376813809853,-0.5475072713888949,1.8243909751478138,66,2
3.2406750041991472,-0.6663376025098842,0.42909469563212704,66,3
1.114022114823456,-0.4379281844012439,1.9481133424808499,65,1
1.6365225476038177,-0.577853484544903,1.7635538688543035,65,2
3.3284671612782404,-0.6310127657052362,0.23619121900235643,65,3
0.8474228803243022,-0.45777491500484757,2.215600606606161,67,1
1.4137355359271169,-0.5273622706154129,1.8699527328416565,67,2
3.209855071560014,-0.6236463572640787,0.3151054293083822,67,3
1.4780989041173598,-0.46189593663439155,1.6168091398509008,68,1
1.7226533362118062,-0.5574858874897473,1.6431278573086878,68,2
3.4593301494896878,-0.675246682127181,0.2013459251972474,68,3
0.8947044440428726,-0.438906950665114,2.160096488921916,69,1
1.4996536883700173,-0.5828959414648125,1.9295737138685727,69,2
3.3873745062446687,-0.6429598472604994,0.1920779959568474,69,3
0.5810023390076822,-0.4066798064595787,2.4026944189589283,70,1
1.1807895712554455,-0.4325263161881594,1.9059646110108366,70,2
3.3429077951586805,-0.5907392470835475,0.12184511216427188,70,3
0.6715990858356236,-0.37405967710219556,2.2023867342534884,72,1
1.453242576768389,-0.5175388898205711,1.8343289164522396,72,2
2.8742959026421886,-0.5313611325691454,0.435201976600751,72,3
0.9684877704421524,-0.4409402832388878,2.0554219839704935,71,1
1.4288157457485795,-0.5266091876401333,1.8723421706581054,71,2
3.7638505393697415,-0.6228315378320985,-0.21676404484089548,71,3
1.0750382149853976,-0.49002854221180314,2.0594988300081427,73,1
1.7343810366874095,-0.6291531788447173,1.8158817196636359,73,2
3.231741499475902,-0.622291976280394,0.2970761435773998,73,3
0.9273331745498581,-0.42994376622664277,2.0470900343164615,74,1
1.6642674073809758,-0.5577739042346366,1.723897590723927,74,2
3.669144373270683,-0.6444137611833867,-0.09239223876825013,74,3
0.4522101904731244,-0.369177729691728,2.3805602222500792,75,1
1.4405359217198566,-0.5358061707229353,1.8337906166305424,75,2
3.4508516004134435,-0.5847978900492308,0.03196076742584338,75,3
0.9917086228379048,-0.4589261609944515,2.062907232149097,76,1
1.4241158218937926,-0.5292551760358037,1.8997378937819078,76,2
3.611551063891966,-0.5995982129170443,-0.136388796824498,76,3
1.2107234757277183,-0.5233919030069956,2.054570026906336,77,1
1.6009811397234444,-0.5345351100550033,1.7265891207325823,77,2
3.4892640134494286,-0.663449241372291,0.12322967565279516,77,3
1.422451248872676,-0.548756987300294,1.901877767125286,78,1
1.9079498157661874,-0.6389625127485488,1.6420499557873351,78,2
3.7890329151705373,-0.6905619689496234,-0.09127834122054983,78,3
1.2169117797748186,-0.4945952568523353,1.9760932568760032,79,1
1.8455028744065203,-0.5949411725305254,1.5510488300801937,79,2
3.8532213889993727,-0.6703841140406439,-0.2249774559273924,79,3
0.976609242730774,-0.46969825883570593,2.164342528526972,80,1
1.6375269110430963,-0.5511861526902067,1.707494824482806,80,2
3.684964477462927,-0.626315004141361,-0.1832258608938627,80,3
1.125253686637734,-0.4763709679245949,2.0069640808557137,81,1
1.5866056814556941,-0.5457614883925999,1.7245184533335332,81,2
3.5244824979745317,-0.6885749562570709,0.1820141108019641,81,3
0.6197684135986492,-0.42495500104269013,2.3606017135991624,82,1
1.4085472932492848,-0.5228026781842345,1.883452899922849,82,2
3.0915869652235415,-0.5232451838528505,0.2246431652708513,82,3
1.1312458489555866,-0.4564372451786767,1.8883550652298418,83,1
1.3294713356008288,-0.49894578733074013,1.891599205922286,83,2
3.3231574077508412,-0.6553582579872455,0.31475147978448337,83,3
1.0527095856523374,-0.40250558796105906,1.9027524312227464,84,1
1.4877969437511638,-0.4855573419772554,1.697042899527053,84,2
3.084588881203672,-0.5489123427614686,0.2833993033240956,84,3
1.1118957113358192,-0.5193139091643388,2.1095711769785033,85,1
1.7670984932337888,-0.6468636859790422,1.8303893451275068,85,2
3.540402970771538,-0.6170825296358089,0.013402004719046252,85,3
1.4079485650290735,-0.5474017577143968,1.8863671575084142,86,1
1.5479186101583764,-0.505837359756697,1.6982597986329082,86,2
3.3897770308249164,-0.6631921002554009,0.28323128625760907,86,3
1.0152602175221546,-0.5027327632706147,2.1714927149408205,87,1
1.3567863818607293,-0.5076264478557277,1.8810717652389843,87,2
3.385766262508696,-0.6286830429307884,0.15819081968173584,87,3
1.5723132095736219,-0.5389128669485217,1.70546745009028,88,1
1.5734765288361814,-0.5278752596932463,1.7361448708513416,88,2
3.51347991154762,-0.6769731799213332,0.1351811903016306,88,3
0.9433277536300011,-0.4533320034024655,2.1458316242095288,89,1
1.3925284450815525,-0.5190539513569092,1.8710347138432015,89,2
3.325780776940519,-0.618925933194987,0.16310749147859363,89,3
0.6326402118138503,-0.3806286522958544,2.2712327483674644,90,1
1.3624570117681287,-0.5137925075832754,1.8984309197891431,90,2
3.2185058004397433,-0.5570828566196724,0.14708662590171548,90,3
0.6858346553199226,-0.4350198691536207,2.3130480995956137,91,1
1.2598673926841002,-0.49013157820445485,1.9689348103914477,91,2
3.2814025105908513,-0.5615353453613352,0.1331466907836961,91,3
1.0557181738113286,-0.4821660758170765,2.089638821288752,92,1
1.3957765850936994,-0.5089883244218072,1.8588416079568653,92,2
3.5006638009508606,-0.6562007769971387,0.11463722755061802,92,3
1.0763367645995459,-0.48345403785060626,2.051340003049993,93,1
1.7424791049852502,-0.5787017274269601,1.7127299027384653,93,2
3.52512444392778,-0.6803229510187521,0.1419886038873308,93,3
1.5300619559420738,-0.5365247674490092,1.7399118850827684,94,1
1.679260475531919,-0.5109756619640393,1.5370079718558152,94,2
3.6593204292294104,-0.6713775661410182,-0.01514867154006565,94,3
1.0525786796933971,-0.4180429112893762,1.9284351706426957,96,1
1.8121091053180862,-0.5821954251732677,1.6084628621890957,96,2
3.436841436952818,-0.6373407105129445,0.14847280394005125,96,3
0.778053848844138,-0.45714964389480883,2.305085938867411,95,1
1.3127187641803175,-0.5169791327789426,1.953642240079988,95,2
3.2965011701744515,-0.5894220870177378,0.18710007153528307,95,3
0.982213975454215,-0.4196275909707765,1.987726525611698,97,1
1.578106485423632,-0.5334435574623058,1.7364071621321018,97,2
3.3585982576478273,-0.5934047178889159,0.09747203754250491,97,3
1.3434222526848316,-0.5080898854648694,1.8395320749693684,98,1
1.6132549559697509,-0.5394125126913423,1.7126456123239013,98,2
3.211225950741209,-0.613958038185956,0.32349616892010336,98,3
1.230322823364986,-0.477505386370467,1.8746236400056486,100,1
1.1181813795119524,-0.45842916904075537,2.0302572398867063,100,2
3.473725179268513,-0.6208261255014804,0.046878163646370756,100,3
1.0252530939033022,-0.4774260324848001,2.105831267619152,99,1
1.6566906257357914,-0.5849804480822058,1.7991594075009685,99,2
3.2751631069695577,-0.6467499586651684,0.32506940420991154,99,3
0.9608448071958264,-0.4649446766488836,2.115579093801924,102,1
1.553514365979936,-0.5717590678104898,1.8246042281131853,102,2
3.264639842818724,-0.6241681258179597,0.2376430703716366,102,3
1.2226097360689892,-0.4338257766721654,1.8000217192161774,101,1
1.6085179696092382,-0.5311578356922837,1.6591415470228492,101,2
3.394213030638639,-0.6433116688713199,0.1922271234186891,101,3
1.315712601004634,-0.5016266370148514,1.8988807433398203,103,1
1.6000781698385254,-0.549728474827134,1.778399798954238,103,2
3.8516098143009003,-0.6406938329746481,-0.21506779470286752,103,3
1.0699107403925154,-0.3352574991295114,1.7127874371607161,104,1
1.3815773023816291,-0.4435575414536288,1.7050441908710239,104,2
2.9320514384889975,-0.5025572601298336,0.3526668287758213,104,3
0.9511864149244502,-0.3967524716281332,1.9634149440497575,105,1
1.5185157057712786,-0.5356431487598456,1.774813595559605,105,2
3.504849713644944,-0.6321356285261572,0.088294365272036,105,3
1.458288070964045,-0.5498923378036125,1.8660266632469085,106,1
1.6930934950069059,-0.5757627942657564,1.748854648924489,106,2
3.3929032279120293,-0.663860304208356,0.24399687710217607,106,3
1.3639948211057344,-0.5073537622374715,1.8007525506861548,108,1
1.7298505737271626,-0.5628511301183607,1.6633759054919552,108,2
3.224707140616374,-0.6508828780497424,0.3837466730836743,108,3
1.0406764810759341,-0.44247746863402426,2.0302522552200157,107,1
1.6210116838046815,-0.5433191726478981,1.7014635048507043,107,2
3.7058208956441376,-0.6585707129852381,-0.06979323377712444,107,3
1.1862351552117616,-0.476358460058691,1.9272549736690467,109,1
1.6817732983909082,-0.5572176535060862,1.706592202759583,109,2
3.7724104559456464,-0.600118131536874,-0.28963832474407925,109,3
0.9583806449372787,-0.3918487459377502,1.975460878145213,110,1
1.7555225003743544,-0.5352645817911252,1.5399126897860806,110,2
3.3729727297031786,-0.56238504294015,0.003097333520411385,110,3
1.0661380669334903,-0.4644998366784421,1.9914410754175706,111,1
1.8474829045881052,-0.5666486701666145,1.5395471545472579,111,2
3.68743218734744,-0.6466326736917836,-0.12292399884312724,111,3
0.6599419669801136,-0.4105327652869164,2.2701554342232213,112,1
1.2545303934894037,-0.5075326533842599,1.9718308138718,112,2
3.4151458908454515,-0.6203131894217222,0.14754120798506182,112,3
0.9788464275334263,-0.4714135642570909,2.12965958336688,114,1
1.5169246458390262,-0.5619253553595627,1.8743802976576625,114,2
3.357422799192136,-0.6556051734369248,0.2838712932603884,114,3
0.8412537018302828,-0.4203258526758873,2.07363819536387,113,1
1.5273089933616575,-0.5625093031412689,1.8495002402028924,113,2
3.4007709057768807,-0.63109244422958,0.11651004595923667,113,3
0.8621507337666117,-0.4460826558570261,2.1576893577310665,115,1
1.4922359811898787,-0.5457454365096055,1.8634486212314696,115,2
3.7020593232591636,-0.6828469364627381,-0.012281442000069568,115,3
0.9479973094130401,-0.4356599458697019,2.0449602592963307,116,1
1.4847926690708846,-0.5243555077613564,1.8427808678368947,116,2
3.0295102005184162,-0.5554056805267464,0.3218303928558076,116,3
0.6307526072778273,-0.34355405279347906,2.1729770852971146,117,1
1.4970086484681815,-0.48725284506508615,1.693351709860895,117,2
3.4143524545943365,-0.5217582742407103,-0.10662125197407275,117,3
1.0203219648683444,-0.4873005956542329,2.148366987106509,118,1
1.5289636787201744,-0.5845959635771578,1.8988036972467852,118,2
3.3196122780500446,-0.5921317398169776,0.15572153658877563,118,3
1.329022413745406,-0.4852713024811237,1.7905885945232736,120,1
1.9455422152532265,-0.5746793282305589,1.4657665702056146,120,2
3.584687298280187,-0.6544188880579895,0.036976916845143676,120,3
1.2983045934088295,-0.4719978162320331,1.7726781131101452,119,1
1.4411126004706603,-0.5078822302457411,1.8473746674971276,119,2
3.610763097036397,-0.720427978943917,0.15943228579580676,119,3
1.2855753738840576,-0.4841435513080796,1.8823366522976333,121,1
1.4973337032133713,-0.4905072650872171,1.7020069722125208,121,2
3.4138445931312162,-0.6243373764300486,0.15516585704757666,121,3
-0.3548876107815886,-0.4846442821290111,3.5229552452218793,122,1
2.290465624158969,-0.503844889884931,0.8740288189513554,122,2
2.9967203713022172,-0.5290436329669319,0.26468461168457286,122,3
0.9300499294186011,-0.49904950593190733,2.241156829741384,123,1
1.412814303766936,-0.5232413970952621,1.846452762093664,123,2
3.7911186944693327,-0.6885598560111248,-0.09427052718982239,123,3
0.9942522415367421,-0.3643428213254083,1.8626687631294432,124,1
1.3438343582383823,-0.47493696270976216,1.8387483979649613,124,2
2.877497413282981,-0.5781094754711376,0.545574967060687,124,3
1.0426820324355504,-0.5261704059885233,2.181019319946606,125,1
1.8439753403363284,-0.5902873235027073,1.6143182327331598,125,2
3.6520970371493604,-0.6489241850576946,-0.060267867135254706,125,3
0.757711783182458,-0.44352167945180554,2.302498532982181,126,1
1.4233118224074133,-0.522303558231215,1.853508925308162,126,2
3.284181029215688,-0.5811697006793111,0.16703520378402892,126,3
1.169626435803366,-0.49986022785742534,2.032305128831963,127,1
1.6257772064418532,-0.563200356788002,1.7474680209304918,127,2
3.2463788160821423,-0.608970563254843,0.283520695767256,127,3
1.0264558925991878,-0.4813473589529167,2.11885140641664,128,1
1.406013079220429,-0.48146726000413764,1.8037894025614734,128,2
4.044612650934141,-0.7220450742606772,-0.2482971629772143,128,3
0.8949605794332456,-0.35932266596500995,1.9356581048611197,129,1
1.0273752641514875,-0.4040650958486367,1.9314416173297622,129,2
3.026948802464176,-0.5321971873490838,0.31520715029414975,129,3
1.1227588402398396,-0.43130118717090227,1.9144513830635452,130,1
1.6644500567635987,-0.5612503909942461,1.7120948997771341,130,2
3.3118826078716666,-0.6335728903795825,0.3166345549549801,130,3
1.458830430463422,-0.485140177042922,1.6690735840992847,131,1
1.7485640965751372,-0.5385270581755321,1.6109348126436254,131,2
2.9531749412126373,-0.5494315280375304,0.41817574273971775,131,3
1.132100127346348,-0.4341816263695364,1.8916501235931475,132,1
2.120858634065371,-0.7205410817841766,1.656842070094313,132,2
3.5638704140437767,-0.6764093916717684,0.16691497373843703,132,3
1.043566410909989,-0.4093664817046374,1.9070134133939078,133,1
1.3410923301998992,-0.4332387050817488,1.7008611240139593,133,2
3.112184865225572,-0.4797732593942783,0.11956698254182137,133,3
0.5898417721036822,-0.3901989182631951,2.341281613539389,134,1
1.213083489536075,-0.47694366922951303,1.9922738763514214,134,2
3.4778813720622566,-0.5623548143412336,-0.058090822538103035,134,3
0.7039836972253397,-0.3976840680988971,2.2303981008749454,135,1
1.5022594201436732,-0.5279087799426634,1.7813275180241748,135,2
3.19055923295673,-0.5668529068789212,0.2053066185825049,135,3
1.12873037418467,-0.4516040675662225,1.898546598456973,136,1
1.3968281548295636,-0.48933715077873785,1.8176986038063865,136,2
3.711282724776538,-0.6588690830249107,-0.10841353120168505,136,3
0.9838716627273243,-0.4095706032021553,1.935080595275214,137,1
1.6882542780367658,-0.5192405480484013,1.578996610032956,137,2
3.500065654341597,-0.626679044267803,0.032678219373186004,137,3
1.180490528626251,-0.4896958000899758,1.980492112343684,138,1
1.6830604212009348,-0.5751536492898595,1.7151500964032933,138,2
3.606541929737432,-0.6582414589138352,0.012743059635802178,138,3
1.4005372584069846,-0.5393223583814688,1.8702110059914634,139,1
1.7294130232767202,-0.5635536865447648,1.6952714953514147,139,2
3.587036743556382,-0.6978434154007118,0.1472704749525674,139,3
0.9821759834740078,-0.43862691044341773,2.067897697728058,140,1
1.2264376269013155,-0.4405282222578535,1.849601642209613,140,2
3.0465311166190077,-0.5343908686336363,0.2808935167023914,140,3
0.9007089791703038,-0.4670644863072084,2.192882475056753,141,1
1.3222216188733,-0.516793179573142,1.9465083700526076,141,2
3.591262744885171,-0.6751092962222174,0.11042579044075816,141,3
1.036606385037885,-0.45544871487800265,2.043814531304778,142,1
1.591444013058208,-0.5360918402730022,1.7228624859411128,142,2
3.2895494097901974,-0.5601001501709106,0.11348220095308811,142,3
1.4913298487808788,-0.49717674095882103,1.683935945765266,143,1
1.6721833830524702,-0.5517417173978174,1.662636574279018,143,2
3.0440231538377702,-0.5882880424323957,0.4232372912818864,143,3
1.1329844993597362,-0.47663464446668513,1.9787654747303163,144,1
1.4391599104274064,-0.5494924923841609,1.899101340864445,144,2
3.6779729104891885,-0.6415536750646424,-0.05853469409327175,144,3
1.0068639810633613,-0.4594681075323024,2.0873766041610726,145,1
1.6512585681048222,-0.57313245543628,1.7374049783019425,145,2
3.8162688073061872,-0.6839124841717421,-0.16017674605372195,145,3
1.108856186750927,-0.41403292935865466,1.8698517768678802,146,1
1.5342301818891428,-0.5029424875974655,1.7342969233129881,146,2
3.9194563352502882,-0.6538422981684562,-0.31367109813522304,146,3
0.7618471640744247,-0.4043154981918633,2.1805723866150886,147,1
1.387811489199521,-0.5506030241231201,1.951465210802321,147,2
3.6516876922687516,-0.6181581642667879,-0.15170022742938596,147,3
