Binomial.1.2,Order.1.2,Family.1.2,log10BM,log10.density.median,log10.density.mean,sd,log10.lower.95hpd,log10.upper.95hpd,density.median,density.mean,lower.95hpd,upper.95hpd
Ochotona_rufescens,Lagomorpha,Ochotonidae,2.3979400086720375,3.3054176228577012,3.313684534291578,0.32241660069822936,2.6666802172344553,3.93915321183293,2020.3081828224297,2059.133642737289,464.1733659642097,8692.670380790214
Ochotona_rutila,Lagomorpha,Ochotonidae,2.4313637641589874,3.051195300253748,3.049138886951957,0.30623325097582504,2.4596987614491708,3.6692393052799885,1125.110817439301,1119.7959358603937,288.2031753484199,4669.165901830149
Ochotona_syrinx,Lagomorpha,Ochotonidae,2.074450718954591,3.6189401455167776,3.6279970616191286,0.3071783917667988,3.057896577647094,4.268135847878646,4158.532936265049,4246.166910344168,1142.60620355484,18541.115012052724
Ochotona_thibetana,Lagomorpha,Ochotonidae,2.0170333392987803,3.6200276319370053,3.6198598593281894,0.32072610154554027,2.9536053932675017,4.232132727743872,4168.95907581223,4167.348873318987,898.6806552056198,17066.03876339357
Ochotona_thomasi,Lagomorpha,Ochotonidae,1.8893017025063104,3.627191794916852,3.6261693319353308,0.3588617199662706,2.942373903684522,4.406227627132357,4238.300983181355,4228.334453931446,875.73741255133,25481.654747540553
Ochotona_turuchanensis,Lagomorpha,Ochotonidae,2.170848203643309,3.3512144249334876,3.346936057220094,0.3017425823398543,2.7691696665418024,3.947892889565577,2244.990072861179,2222.982568625157,587.7189128028739,8869.372389407034
Ochotona_whartoni,Lagomorpha,Ochotonidae,2.694078462080759,3.1136523941722856,3.0961586783532526,0.3731455342738925,2.3622846103199713,3.8012993216704265,1299.129349059123,1247.83935454015,230.29505374004506,6328.4786847251935
Ochrotomys_nuttalli,Rodentia,Cricetidae,1.3502480183341627,2.7564671890102677,2.752997262382589,0.3255006890711259,2.150299736380871,3.4345867534506263,570.7779522138828,566.2357197051965,141.3512770069033,2720.111793753837
Octodon_bridgesi,Rodentia,Octodontidae,2.1760912590556813,3.044936030573317,3.0511136510215797,0.3673876103294345,2.332406290599026,3.7821389814114914,1109.0114513360718,1124.8993116448175,214.98407498321728,6055.346248378427
Octodon_degus,Rodentia,Octodontidae,2.322219294733919,2.998284597446217,2.9918291252617095,0.31951607860481385,2.4140726026866375,3.6829362657456706,996.0579300891401,981.3617467129635,259.4613077358508,4818.770752673408
Octodon_lunatus,Rodentia,Octodontidae,2.367355921026019,2.9496204783278186,2.9555072039175685,0.36475720382832166,2.209879340927599,3.6862726030106074,890.4724311326061,902.6246797539065,162.1359576044222,4855.932073121538
Octodon_pacificus,Rodentia,Octodontidae,2.462397997898956,2.9045873713367723,2.906328996347493,0.3588195526983432,2.200598822480006,3.6068822960091795,802.7630444476496,805.9887804125709,158.70800134315363,4044.6625699906554
Octodontomys_gliroides,Rodentia,Octodontidae,2.1760912590556813,3.0139720228615703,3.00451057256398,0.41995530720027446,2.20706610781436,3.8257906746203227,1032.6948776810852,1010.4400986131598,161.08908244941523,6695.618098686051
Octomys_mimax,Rodentia,Octodontidae,2.1172712956557644,2.9779294889023844,2.9692017957448367,0.4417076303758362,2.0825496883542565,3.797654263045607,950.4504680794851,931.5406170162606,120.93435380346394,6275.585675804358
Odocoileus_hemionus,Cetartiodactyla,Cervidae,4.734100236252656,0.7088783809861645,0.7142733805047136,0.25024314701498895,0.21887442953415415,1.1957113210406054,5.115385651783253,5.1793275864129855,1.655291288839381,15.693193186660011
Odocoileus_virginianus,Cetartiodactyla,Cervidae,4.744360273991164,0.7125298244060674,0.7141359655856309,0.24807044433137437,0.1959606474852702,1.1739232635176915,5.158575894642802,5.177689056968774,1.5702205162589291,14.925306676320888
Oecomys_auyantepui,Rodentia,Cricetidae,1.6201360549737576,2.4377405836207537,2.4356206964596137,0.2582314255122025,1.9222021037607515,2.925834789486017,273.9937041123025,272.6595392316277,83.59919658701438,843.014004733721
Oecomys_bicolor,Rodentia,Cricetidae,1.5314789170422551,2.393742177125401,2.391084635870951,0.23607590945070925,1.8944787820413616,2.8227977929098653,247.59517499391518,246.08471304958104,78.42938003662381,664.9634777631545
Oecomys_catherinae,Rodentia,Cricetidae,1.8656960599160706,2.313277017153813,2.3141752935149578,0.26083709399917093,1.7644440647780155,2.801908051842099,205.72023755682648,206.14618095608498,58.13585510581301,633.735523544779
Oecomys_cleberi,Rodentia,Cricetidae,1.8656960599160706,2.2888027877502686,2.2852506500827476,0.25578916909652744,1.7935949870034515,2.7974524131368774,194.4476898067913,192.86376920651122,62.172021282868485,627.2669608200761
Oecomys_concolor,Rodentia,Cricetidae,1.7895807121644254,2.3029861042653503,2.299042701019639,0.23307340915937885,1.8388420043916658,2.7381682408612216,200.90285304795557,199.08690770495468,68.99887414213873,547.227911856304
Oecomys_flavicans,Rodentia,Cricetidae,1.8656960599160706,2.2937429024739506,2.2896763425735696,0.2481505413717073,1.818997955820545,2.797550982675065,196.67216675617368,194.839202181067,65.91707925879005,627.4093444659771
Oecomys_mamorae,Rodentia,Cricetidae,1.7958800173440752,2.3041719820094793,2.3028608739952996,0.24464276618565514,1.8368611411814055,2.8027417724603714,201.45218490474826,200.8449303881478,68.68487958205583,634.9532821564138
Oecomys_paricola,Rodentia,Cricetidae,1.8656960599160706,2.3186664175873135,2.311069374183907,0.2591652671677388,1.7591472307361402,2.7894255609701184,208.28903964558538,204.67715618233768,57.43111271694833,615.7799740268129
Oecomys_phaeotis,Rodentia,Cricetidae,1.8656960599160706,2.28928305040277,2.2879633260515035,0.25071983762130323,1.7968562291252808,2.7694083638700087,194.66283787208135,194.07219866239276,62.640646182214674,588.0420241926101
Oecomys_rex,Rodentia,Cricetidae,1.8656960599160706,2.3133137303542997,2.3102344822205083,0.25673498859164834,1.7698462845536738,2.7979141325208348,205.73762890735455,204.28406077995788,58.863527520686084,627.9341931625543
Oecomys_roberti,Rodentia,Cricetidae,1.8656960599160706,2.2825655242549003,2.279271625523262,0.2496402748748461,1.7813441433922874,2.7492217775868246,191.675023094254,190.22676639029615,60.442739968243586,561.3345549485954
Oecomys_rutilus,Rodentia,Cricetidae,1.3010299956639813,2.5959287762513474,2.5981627600397474,0.26341719718809875,2.1023624443992794,3.143072672137609,394.3926168782895,396.4265747475887,126.57922852220558,1390.185236703012
Oecomys_speciosus,Rodentia,Cricetidae,1.8656960599160706,2.2849427080593503,2.2862407370550106,0.25316285457604926,1.767688169829334,2.768733205047048,192.7270651707538,193.30395378400263,58.57174592798029,587.1285580304364
Oecomys_superans,Rodentia,Cricetidae,1.8656960599160706,2.2773068346240546,2.275920995678036,0.25092374717453014,1.7856332192248345,2.775898886094728,189.3681056095622,188.764792794697,61.04262753347568,596.8962989962314
